name,mutrate,num_samples,migration_matrix,num_mutations,mut_per_site,true_migrations,inferred_migrations,proportion
sim2267,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,3,1,.3333
sim2268,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,3,3,1.0000
sim2269,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,3,2,.6666
sim2270,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,3,0,0
sim2271,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,3,1,.3333
sim2272,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,17,2.1250,3,0,0
sim2273,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,3,,
sim2274,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,36,4.5000,3,2,.6666
sim2275,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,3,1,.3333
sim2276,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,3,0,0
sim2277,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,3,2,.6666
sim2278,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,3,2,.6666
sim2279,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,3,2,.6666
sim2280,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,3,2,.6666
sim2281,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,3,2,.6666
sim2282,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,3,,
sim2283,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,3,2,.6666
sim2284,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,3,2,.6666
sim2285,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,3,3,1.0000
sim2286,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,3,3,1.0000
sim2287,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,3,2,.6666
sim2288,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,3,2,.6666
sim2289,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,3,1,.3333
sim2290,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,3,,
sim2291,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,3,2,.6666
sim2292,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,3,3,1.0000
sim2293,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,3,2,.6666
sim2294,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,3,3,1.0000
sim2295,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,3,0,0
sim2296,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,3,2,.6666
sim2297,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,3,0,0
sim2298,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,3,1,.3333
sim2299,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,3,,
sim2300,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,1,.3333
sim2301,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,35,5.0000,3,3,1.0000
sim2302,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,17,2.4285,3,2,.6666
sim2303,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,28,4.0000,3,2,.6666
sim2304,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,32,4.5714,3,1,.3333
sim2305,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,28,4.0000,3,0,0
sim2306,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,2,.6666
sim2307,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,2,.6666
sim2308,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.1428,3,1,.3333
sim2309,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,3,1.0000
sim2310,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,28,4.0000,3,2,.6666
sim2311,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,3,1.0000
sim2312,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,2,.6666
sim2313,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,20,2.8571,3,2,.6666
sim2314,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,2,.6666
sim2315,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,3,1.0000
sim2316,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,19,2.7142,3,2,.6666
sim2317,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,2,.6666
sim2318,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,18,2.5714,3,,
sim2319,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,13,1.8571,3,1,.3333
sim2320,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,2,.6666
sim2321,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,32,4.5714,3,3,1.0000
sim2322,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,2,.6666
sim2323,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,2,.6666
sim2324,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,2,.6666
sim2325,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,,
sim2326,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,1,.3333
sim2327,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,1,.3333
sim2328,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,2,.6666
sim2329,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,19,2.7142,3,2,.6666
sim2330,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,16,2.2857,3,,
sim2331,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.1428,3,1,.3333
sim2332,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,2,.6666
sim2333,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,2,.6666
sim2334,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,1,.3333
sim2335,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.1428,3,1,.3333
sim2336,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,1,.3333
sim2337,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.1428,3,2,.6666
sim2338,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,31,4.4285,3,3,1.0000
sim2339,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,2,.6666
sim2340,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,34,4.8571,3,3,1.0000
sim2341,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,33,4.7142,3,3,1.0000
sim2342,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,16,2.2857,3,1,.3333
sim2343,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,1,.3333
sim2344,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,3,1.0000
sim2345,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,31,4.4285,3,3,1.0000
sim2346,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,31,4.4285,3,2,.6666
sim2347,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,2,.6666
sim2348,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,1,.3333
sim2349,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,30,4.2857,3,3,1.0000
sim2350,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,0,0
sim2351,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,31,4.4285,3,2,.6666
sim2352,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,19,2.7142,3,0,0
sim2353,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,2,.6666
sim2354,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,2,.6666
sim2355,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,0,0
sim2356,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,1,.3333
sim2357,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,1,.3333
sim2358,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,19,2.7142,3,1,.3333
sim2359,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,,
sim2360,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,2,.6666
sim2361,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,1,.3333
sim2362,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,17,2.4285,3,1,.3333
sim2363,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,1,.3333
sim2364,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,1,.3333
sim2365,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,28,4.0000,3,0,0
sim2366,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.1428,3,2,.6666
sim2367,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,2,.6666
sim2368,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,3,1.0000
sim2369,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,20,2.8571,3,1,.3333
sim2370,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,17,2.4285,3,1,.3333
sim2371,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,1,.3333
sim2372,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,1,.3333
sim2373,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,18,2.5714,3,2,.6666
sim2374,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,19,2.7142,3,1,.3333
sim2375,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,37,5.2857,3,1,.3333
sim2376,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,,
sim2377,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,0,0
sim2378,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,20,2.8571,3,1,.3333
sim2379,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,1,.3333
sim2380,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,1,.3333
sim2381,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,18,2.5714,3,1,.3333
sim2382,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,18,2.5714,3,0,0
sim2383,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,2,.6666
sim2384,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.1428,3,2,.6666
sim2385,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,26,3.7142,3,3,1.0000
sim2386,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,34,4.8571,3,3,1.0000
sim2387,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,20,2.8571,3,3,1.0000
sim2388,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,27,3.8571,3,3,1.0000
sim2389,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,3,2,.6666
sim2390,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,20,2.8571,3,1,.3333
sim2391,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,20,2.8571,3,1,.3333
sim2392,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.2857,3,3,1.0000
sim2393,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,24,3.4285,3,3,1.0000
sim2394,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,2,.6666
sim2395,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,29,4.1428,3,0,0
sim2396,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,2,.6666
sim2397,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,33,4.7142,3,3,1.0000
sim2398,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.0000,3,3,1.0000
sim2399,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,28,4.0000,3,0,0
sim2400,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,24,4.0000,3,2,.6666
sim2401,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,25,4.1666,3,3,1.0000
sim2402,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,15,2.5000,3,1,.3333
sim2403,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,15,2.5000,3,1,.3333
sim2404,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,2,.6666
sim2405,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.8333,3,1,.3333
sim2406,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,18,3.0000,3,1,.3333
sim2407,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.6666,3,2,.6666
sim2408,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,2,.6666
sim2409,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.8333,3,1,.3333
sim2410,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,30,5.0000,3,2,.6666
sim2411,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,17,2.8333,3,0,0
sim2412,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,1,.3333
sim2413,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.8333,3,2,.6666
sim2414,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,1,.3333
sim2415,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,15,2.5000,3,2,.6666
sim2416,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,1,.3333
sim2417,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,24,4.0000,3,1,.3333
sim2418,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,11,1.8333,3,1,.3333
sim2419,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,1,.3333
sim2420,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,1,.3333
sim2421,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,27,4.5000,3,3,1.0000
sim2422,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,15,2.5000,3,1,.3333
sim2423,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,24,4.0000,3,3,1.0000
sim2424,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,28,4.6666,3,2,.6666
sim2425,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,18,3.0000,3,1,.3333
sim2426,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,18,3.0000,3,1,.3333
sim2427,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,18,3.0000,3,2,.6666
sim2428,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.6666,3,2,.6666
sim2429,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,16,2.6666,3,0,0
sim2430,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,23,3.8333,3,2,.6666
sim2431,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,20,3.3333,3,1,.3333
sim2432,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,18,3.0000,3,,
sim2433,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.6666,3,1,.3333
sim2434,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,18,3.0000,3,2,.6666
sim2435,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.6666,3,1,.3333
sim2436,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,16,2.6666,3,2,.6666
sim2437,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,25,4.1666,3,2,.6666
sim2438,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,19,3.1666,3,0,0
sim2439,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,25,4.1666,3,2,.6666
sim2440,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,26,4.3333,3,1,.3333
sim2441,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.6666,3,2,.6666
sim2442,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,20,3.3333,3,,
sim2443,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,21,3.5000,3,2,.6666
sim2444,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,25,4.1666,3,2,.6666
sim2445,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,10,1.6666,3,0,0
sim2446,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,22,3.6666,3,2,.6666
sim2447,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,15,2.5000,3,0,0
sim2448,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,24,4.0000,3,2,.6666
sim2449,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,27,4.5000,3,1,.3333
sim2450,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,20,3.3333,3,0,0
sim2451,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,17,2.8333,3,2,.6666
sim2452,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,31,5.1666,3,1,.3333
sim2453,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,13,2.1666,3,1,.3333
sim2454,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,17,2.8333,3,1,.3333
sim2455,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/rare_migration_prob_matrix.csv,18,3.0000,3,,
