name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,true_migrations,inferred_migrations,proportion
sim7781,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,26,2.6000,781,7.8100,.7810,0,0,10,,
sim7782,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,16,1.6000,919,9.1900,.9190,0,0,10,,
sim7783,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,26,2.6000,726,7.2600,.7260,0,0,10,9,.9000
sim7784,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,18,1.8000,775,7.7500,.7750,0,0,10,6,.6000
sim7785,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,26,2.6000,736,7.3600,.7360,0,0,10,4,.4000
sim7786,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,21,2.1000,825,8.2500,.8250,0,0,10,2,.2000
sim7787,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,30,3.0000,679,6.7900,.6790,0,0,10,5,.5000
sim7788,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,20,2.0000,902,9.0200,.9020,0,0,10,2,.2000
sim7789,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,802,8.0200,.8020,0,0,10,4,.4000
sim7790,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,22,2.2000,833,8.3300,.8330,0,0,10,4,.4000
sim7791,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,28,2.8000,688,6.8800,.6880,0,0,10,4,.4000
sim7792,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,23,2.3000,809,8.0900,.8090,0,0,10,2,.2000
sim7793,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,18,1.8000,886,8.8600,.8860,0,0,10,5,.5000
sim7794,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,22,2.2000,932,9.3200,.9320,0,0,10,2,.2000
sim7795,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,21,2.1000,913,9.1300,.9130,0,0,10,3,.3000
sim7796,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,21,2.1000,892,8.9200,.8920,0,0,10,4,.4000
sim7797,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,25,2.5000,820,8.2000,.8200,0,0,10,7,.7000
sim7798,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,748,7.4800,.7480,0,0,10,4,.4000
sim7799,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/moderate_migration_prob_matrix.csv,26,2.6000,839,8.3900,.8390,0,0,10,2,.2000
sim7800,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,8,.8000,405,4.0500,.4050,0,0,10,4,.4000
sim7801,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,430,4.3000,.4300,0,0,10,2,.2000
sim7802,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,414,4.1400,.4140,0,0,10,2,.2000
sim7803,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,411,4.1100,.4110,0,0,10,4,.4000
sim7804,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,408,4.0800,.4080,0,0,10,4,.4000
sim7805,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,9,.9000,401,4.0100,.4010,0,0,10,2,.2000
sim7806,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,435,4.3500,.4350,0,0,10,2,.2000
sim7807,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,8,.8000,404,4.0400,.4040,0,0,10,2,.2000
sim7808,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,596,5.9600,.5960,0,0,10,2,.2000
sim7809,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,523,5.2300,.5230,0,0,10,4,.4000
sim7810,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,429,4.2900,.4290,0,0,10,4,.4000
sim7811,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,413,4.1300,.4130,0,0,10,1,.1000
sim7812,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,8,.8000,401,4.0100,.4010,0,0,10,0,0
sim7813,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,409,4.0900,.4090,0,0,10,2,.2000
sim7814,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,504,5.0400,.5040,0,0,10,2,.2000
sim7815,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,476,4.7600,.4760,0,0,10,0,0
sim7816,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,507,5.0700,.5070,0,0,10,0,0
sim7817,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,410,4.1000,.4100,0,0,10,,
sim7818,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,8,.8000,404,4.0400,.4040,0,0,10,,
sim7819,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,414,4.1400,.4140,0,0,10,2,.2000
sim7820,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,411,4.1100,.4110,0,0,10,2,.2000
sim7821,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,429,4.2900,.4290,0,0,10,2,.2000
sim7822,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,415,4.1500,.4150,0,0,10,0,0
sim7823,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,410,4.1000,.4100,0,0,10,4,.4000
sim7824,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,7,.7000,447,4.4700,.4470,0,0,10,4,.4000
sim7825,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,18,1.8000,426,4.2600,.4260,0,0,10,2,.2000
sim7826,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,501,5.0100,.5010,0,0,10,4,.4000
sim7827,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,9,.9000,445,4.4500,.4450,0,0,10,4,.4000
sim7828,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,16,1.6000,468,4.6800,.4680,0,0,10,0,0
sim7829,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,407,4.0700,.4070,0,0,10,2,.2000
sim7830,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,410,4.1000,.4100,0,0,10,2,.2000
sim7831,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,505,5.0500,.5050,0,0,10,7,.7000
sim7832,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,405,4.0500,.4050,0,0,10,2,.2000
sim7833,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,523,5.2300,.5230,0,0,10,2,.2000
sim7834,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,18,1.8000,421,4.2100,.4210,0,0,10,2,.2000
sim7835,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,421,4.2100,.4210,0,0,10,2,.2000
sim7836,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,520,5.2000,.5200,0,0,10,6,.6000
sim7837,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,405,4.0500,.4050,0,0,10,,
sim7838,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,403,4.0300,.4030,0,0,10,2,.2000
sim7839,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,431,4.3100,.4310,0,0,10,4,.4000
sim7840,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,412,4.1200,.4120,0,0,10,2,.2000
sim7841,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,412,4.1200,.4120,0,0,10,2,.2000
sim7842,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,16,1.6000,430,4.3000,.4300,0,0,10,6,.6000
sim7843,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,430,4.3000,.4300,0,0,10,4,.4000
sim7844,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,409,4.0900,.4090,0,0,10,0,0
sim7845,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,424,4.2400,.4240,0,0,10,3,.3000
sim7846,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,513,5.1300,.5130,0,0,10,2,.2000
sim7847,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,539,5.3900,.5390,0,0,10,0,0
sim7848,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,8,.8000,403,4.0300,.4030,0,0,10,2,.2000
sim7849,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,7,.7000,444,4.4400,.4440,0,0,10,,
sim7850,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,404,4.0400,.4040,0,0,10,2,.2000
sim7851,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,527,5.2700,.5270,0,0,10,,
sim7852,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,411,4.1100,.4110,0,0,10,2,.2000
sim7853,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,412,4.1200,.4120,0,0,10,2,.2000
sim7854,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,9,.9000,510,5.1000,.5100,0,0,10,,
sim7855,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,471,4.7100,.4710,0,0,10,2,.2000
sim7856,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,520,5.2000,.5200,0,0,10,3,.3000
sim7857,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,552,5.5200,.5520,0,0,10,,
sim7858,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,425,4.2500,.4250,0,0,10,5,.5000
sim7859,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,460,4.6000,.4600,0,0,10,0,0
sim7860,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,427,4.2700,.4270,0,0,10,,
sim7861,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,407,4.0700,.4070,0,0,10,2,.2000
sim7862,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,416,4.1600,.4160,0,0,10,2,.2000
sim7863,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,499,4.9900,.4990,0,0,10,0,0
sim7864,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,410,4.1000,.4100,0,0,10,2,.2000
sim7865,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,605,6.0500,.6050,0,0,10,2,.2000
sim7866,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,9,.9000,405,4.0500,.4050,0,0,10,2,.2000
sim7867,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,455,4.5500,.4550,0,0,10,2,.2000
sim7868,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,511,5.1100,.5110,0,0,10,2,.2000
sim7869,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,469,4.6900,.4690,0,0,10,2,.2000
sim7870,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,421,4.2100,.4210,0,0,10,6,.6000
sim7871,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,16,1.6000,421,4.2100,.4210,0,0,10,2,.2000
sim7872,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,16,1.6000,574,5.7400,.5740,0,0,10,0,0
sim7873,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,413,4.1300,.4130,0,0,10,0,0
sim7874,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,551,5.5100,.5510,0,0,10,3,.3000
sim7875,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,17,1.7000,422,4.2200,.4220,0,0,10,2,.2000
sim7876,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,8,.8000,409,4.0900,.4090,0,0,10,2,.2000
sim7877,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,417,4.1700,.4170,0,0,10,2,.2000
sim7878,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,480,4.8000,.4800,0,0,10,0,0
sim7879,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,412,4.1200,.4120,0,0,10,2,.2000
sim7880,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,13,1.3000,435,4.3500,.4350,0,0,10,2,.2000
sim7881,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,529,5.2900,.5290,0,0,10,2,.2000
sim7882,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,505,5.0500,.5050,0,0,10,4,.4000
sim7883,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,437,4.3700,.4370,0,0,10,0,0
sim7884,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,413,4.1300,.4130,0,0,10,0,0
sim7885,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,499,4.9900,.4990,0,0,10,4,.4000
sim7886,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,516,5.1600,.5160,0,0,10,2,.2000
sim7887,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,506,5.0600,.5060,0,0,10,0,0
sim7888,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,426,4.2600,.4260,0,0,10,0,0
sim7889,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,11,1.1000,516,5.1600,.5160,0,0,10,4,.4000
sim7890,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,459,4.5900,.4590,0,0,10,4,.4000
sim7891,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,9,.9000,406,4.0600,.4060,0,0,10,2,.2000
sim7892,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,9,.9000,401,4.0100,.4010,0,0,10,0,0
sim7893,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,14,1.4000,417,4.1700,.4170,0,0,10,2,.2000
sim7894,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,10,1.0000,405,4.0500,.4050,0,0,10,4,.4000
sim7895,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,7,.7000,602,6.0200,.6020,0,0,10,,
sim7896,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,414,4.1400,.4140,0,0,10,2,.2000
sim7897,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,9,.9000,404,4.0400,.4040,0,0,10,,
sim7898,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,415,4.1500,.4150,0,0,10,2,.2000
sim7899,1 0.01 0.01 1 0.01 0.01 1 0.01 0.01 1,100,data/moderate_migration_prob_matrix.csv,12,1.2000,423,4.2300,.4230,0,0,10,2,.2000
sim7900,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,31,3.1000,556,5.5600,.5560,0,0,10,,
sim7901,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,23,2.3000,652,6.5200,.6520,0,0,10,0,0
sim7902,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,38,3.8000,534,5.3400,.5340,0,0,10,,
sim7903,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,32,3.2000,665,6.6500,.6650,0,0,10,3,.3000
sim7904,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,377,3.7700,.3770,0,0,10,,
sim7905,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,809,8.0900,.8090,0,0,10,3,.3000
sim7906,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,434,4.3400,.4340,0,0,10,5,.5000
sim7907,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,34,3.4000,521,5.2100,.5210,0,0,10,6,.6000
sim7908,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,28,2.8000,604,6.0400,.6040,0,0,10,5,.5000
sim7909,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,28,2.8000,639,6.3900,.6390,0,0,10,8,.8000
sim7910,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,25,2.5000,747,7.4700,.7470,0,0,10,,
sim7911,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,412,4.1200,.4120,0,0,10,9,.9000
sim7912,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,31,3.1000,661,6.6100,.6610,0,0,10,1,.1000
sim7913,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,40,4.0000,520,5.2000,.5200,0,0,10,3,.3000
sim7914,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,28,2.8000,701,7.0100,.7010,0,0,10,2,.2000
sim7915,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,711,7.1100,.7110,0,0,10,7,.7000
sim7916,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,716,7.1600,.7160,0,0,10,7,.7000
sim7917,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,21,2.1000,771,7.7100,.7710,0,0,10,0,0
sim7918,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,27,2.7000,650,6.5000,.6500,0,0,10,3,.3000
sim7919,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,34,3.4000,472,4.7200,.4720,0,0,10,,
sim7920,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,29,2.9000,676,6.7600,.6760,0,0,10,1,.1000
sim7921,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,34,3.4000,630,6.3000,.6300,0,0,10,5,.5000
sim7922,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,20,2.0000,816,8.1600,.8160,0,0,10,0,0
sim7923,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,15,1.5000,898,8.9800,.8980,0,0,10,2,.2000
sim7924,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,556,5.5600,.5560,0,0,10,9,.9000
sim7925,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,44,4.4000,561,5.6100,.5610,0,0,10,9,.9000
sim7926,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,32,3.2000,569,5.6900,.5690,0,0,10,7,.7000
sim7927,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,40,4.0000,467,4.6700,.4670,0,0,10,6,.6000
sim7928,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,36,3.6000,650,6.5000,.6500,0,0,10,7,.7000
sim7929,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,31,3.1000,661,6.6100,.6610,0,0,10,8,.8000
sim7930,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,34,3.4000,572,5.7200,.5720,0,0,10,5,.5000
sim7931,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,33,3.3000,553,5.5300,.5530,0,0,10,8,.8000
sim7932,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,36,3.6000,710,7.1000,.7100,0,0,10,8,.8000
sim7933,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,30,3.0000,687,6.8700,.6870,0,0,10,2,.2000
sim7934,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,32,3.2000,590,5.9000,.5900,0,0,10,,
sim7935,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,30,3.0000,658,6.5800,.6580,0,0,10,7,.7000
sim7936,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,35,3.5000,677,6.7700,.6770,0,0,10,9,.9000
sim7937,1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1,100,data/moderate_migration_prob_matrix.csv,20,2.0000,704,7.0400,.7040,0,0,10,0,0
