name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,true_migrations,inferred_migrations,proportion
sim12631,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12632,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12633,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,4,.3636
sim12634,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12635,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,4,.3636
sim12636,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,996,9.9600,.9960,4,.0400,11,1,.0909
sim12637,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,11,,
sim12638,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12639,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,11,,
sim12640,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,4,.3636
sim12641,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,11,,
sim12642,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12643,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12644,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12645,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12646,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,13,1.3000,1000,10.0000,1.0000,0,0,11,4,.3636
sim12647,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12648,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,,
sim12649,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12650,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,996,9.9600,.9960,4,.0400,11,2,.1818
sim12651,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12652,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,31,3.1000,984,9.8400,.9840,2,.0200,11,1,.0909
sim12653,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12654,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12655,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12656,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12657,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,13,1.3000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12658,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12659,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12660,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,22,2.2000,996,9.9600,.9960,0,0,11,3,.2727
sim12661,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,904,9.0400,.9040,96,.9600,11,2,.1818
sim12662,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12663,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12664,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,,
sim12665,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12666,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12667,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12668,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,11,4,.3636
sim12669,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,5,.4545
sim12670,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,12,1.2000,1000,10.0000,1.0000,0,0,11,,
sim12671,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12672,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12673,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,992,9.9200,.9920,8,.0800,11,1,.0909
sim12674,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,904,9.0400,.9040,96,.9600,11,2,.1818
sim12675,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12676,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12677,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12678,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,996,9.9600,.9960,4,.0400,11,2,.1818
sim12679,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12680,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12681,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12682,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12683,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12684,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12685,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12686,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12687,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,,
sim12688,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12689,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,4,.3636
sim12690,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,11,,
sim12691,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12692,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12693,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12694,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12695,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12696,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,13,1.3000,1000,10.0000,1.0000,0,0,11,1,.0909
sim12697,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,11,2,.1818
sim12698,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,11,3,.2727
sim12699,1 1 1 1 1 1 1 1 1 1,100,data/true_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,11,,
sim12700,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,503,5.0300,.5030,0,0,11,4,.3636
sim12701,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,508,5.0800,.5080,0,0,11,3,.2727
sim12702,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,517,5.1700,.5170,0,0,11,3,.2727
sim12703,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,599,5.9900,.5990,0,0,11,4,.3636
sim12704,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,505,5.0500,.5050,96,.9600,11,3,.2727
sim12705,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,524,5.2400,.5240,0,0,11,2,.1818
sim12706,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,521,5.2100,.5210,4,.0400,11,1,.0909
sim12707,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,598,5.9800,.5980,0,0,11,2,.1818
sim12708,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,610,6.1000,.6100,0,0,11,2,.1818
sim12709,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,513,5.1300,.5130,0,0,11,3,.2727
sim12710,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,512,5.1200,.5120,0,0,11,3,.2727
sim12711,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,514,5.1400,.5140,0,0,11,3,.2727
sim12712,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,603,6.0300,.6030,0,0,11,1,.0909
sim12713,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,506,5.0600,.5060,0,0,11,,
sim12714,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,601,6.0100,.6010,0,0,11,3,.2727
sim12715,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,546,5.4600,.5460,2,.0200,11,5,.4545
sim12716,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,598,5.9800,.5980,0,0,11,3,.2727
sim12717,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,18,1.8000,558,5.5800,.5580,0,0,11,5,.4545
sim12718,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,599,5.9900,.5990,0,0,11,3,.2727
sim12719,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,503,5.0300,.5030,96,.9600,11,2,.1818
sim12720,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,504,5.0400,.5040,0,0,11,3,.2727
sim12721,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,618,6.1800,.6180,0,0,11,4,.3636
sim12722,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,520,5.2000,.5200,0,0,11,2,.1818
sim12723,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,611,6.1100,.6110,0,0,11,2,.1818
sim12724,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,607,6.0700,.6070,0,0,11,3,.2727
sim12725,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,625,6.2500,.6250,0,0,11,6,.5454
sim12726,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,546,5.4600,.5460,0,0,11,,
sim12727,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,611,6.1100,.6110,0,0,11,2,.1818
sim12728,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,511,5.1100,.5110,0,0,11,6,.5454
sim12729,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,518,5.1800,.5180,0,0,11,3,.2727
sim12730,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,502,5.0200,.5020,4,.0400,11,1,.0909
sim12731,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,599,5.9900,.5990,0,0,11,,
sim12732,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,541,5.4100,.5410,0,0,11,,
sim12733,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,511,5.1100,.5110,0,0,11,4,.3636
sim12734,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,506,5.0600,.5060,2,.0200,11,4,.3636
sim12735,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,548,5.4800,.5480,0,0,11,4,.3636
sim12736,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,605,6.0500,.6050,0,0,11,3,.2727
sim12737,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,604,6.0400,.6040,0,0,11,1,.0909
sim12738,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,532,5.3200,.5320,0,0,11,1,.0909
sim12739,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,17,1.7000,524,5.2400,.5240,0,0,11,,
sim12740,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,505,5.0500,.5050,0,0,11,3,.2727
sim12741,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,504,5.0400,.5040,0,0,11,2,.1818
sim12742,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,534,5.3400,.5340,0,0,11,2,.1818
sim12743,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,601,6.0100,.6010,0,0,11,2,.1818
sim12744,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,507,5.0700,.5070,0,0,11,4,.3636
sim12745,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,514,5.1400,.5140,0,0,11,3,.2727
sim12746,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,562,5.6200,.5620,0,0,11,5,.4545
sim12747,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,524,5.2400,.5240,0,0,11,1,.0909
sim12748,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,502,5.0200,.5020,3,.0300,11,3,.2727
sim12749,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,510,5.1000,.5100,0,0,11,4,.3636
sim12750,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,512,5.1200,.5120,0,0,11,3,.2727
sim12751,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,597,5.9700,.5970,0,0,11,1,.0909
sim12752,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,555,5.5500,.5550,4,.0400,11,3,.2727
sim12753,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,522,5.2200,.5220,0,0,11,3,.2727
sim12754,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,518,5.1800,.5180,0,0,11,3,.2727
sim12755,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,597,5.9700,.5970,0,0,11,4,.3636
sim12756,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,537,5.3700,.5370,0,0,11,1,.0909
sim12757,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,512,5.1200,.5120,0,0,11,3,.2727
sim12758,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,504,5.0400,.5040,0,0,11,3,.2727
sim12759,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,628,6.2800,.6280,0,0,11,3,.2727
sim12760,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,600,6.0000,.6000,0,0,11,2,.1818
sim12761,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,508,5.0800,.5080,0,0,11,1,.0909
sim12762,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,19,1.9000,532,5.3200,.5320,0,0,11,3,.2727
sim12763,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,514,5.1400,.5140,0,0,11,3,.2727
sim12764,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,606,6.0600,.6060,0,0,11,3,.2727
sim12765,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,503,5.0300,.5030,0,0,11,1,.0909
sim12766,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,520,5.2000,.5200,0,0,11,3,.2727
sim12767,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,508,5.0800,.5080,0,0,11,3,.2727
sim12768,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,649,6.4900,.6490,0,0,11,,
sim12769,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,606,6.0600,.6060,0,0,11,4,.3636
sim12770,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,512,5.1200,.5120,0,0,11,3,.2727
sim12771,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,501,5.0100,.5010,0,0,11,3,.2727
sim12772,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,508,5.0800,.5080,4,.0400,11,1,.0909
sim12773,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,503,5.0300,.5030,0,0,11,3,.2727
sim12774,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,609,6.0900,.6090,0,0,11,1,.0909
sim12775,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,549,5.4900,.5490,0,0,11,2,.1818
sim12776,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,17,1.7000,513,5.1300,.5130,0,0,11,4,.3636
sim12777,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,515,5.1500,.5150,0,0,11,,
sim12778,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,14,1.4000,507,5.0700,.5070,0,0,11,1,.0909
sim12779,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,513,5.1300,.5130,0,0,11,3,.2727
sim12780,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,515,5.1500,.5150,0,0,11,3,.2727
sim12781,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,501,5.0100,.5010,0,0,11,2,.1818
sim12782,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,507,5.0700,.5070,0,0,11,3,.2727
sim12783,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,506,5.0600,.5060,0,0,11,4,.3636
sim12784,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,602,6.0200,.6020,0,0,11,1,.0909
sim12785,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,705,7.0500,.7050,0,0,11,1,.0909
sim12786,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,673,6.7300,.6730,0,0,11,7,.6363
sim12787,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,531,5.3100,.5310,0,0,11,4,.3636
sim12788,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,514,5.1400,.5140,0,0,11,1,.0909
sim12789,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,555,5.5500,.5550,0,0,11,3,.2727
sim12790,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,500,5.0000,.5000,0,0,11,2,.1818
sim12791,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,511,5.1100,.5110,0,0,11,3,.2727
sim12792,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,521,5.2100,.5210,0,0,11,3,.2727
sim12793,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,503,5.0300,.5030,0,0,11,1,.0909
sim12794,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,501,5.0100,.5010,0,0,11,3,.2727
sim12795,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,602,6.0200,.6020,0,0,11,3,.2727
sim12796,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,508,5.0800,.5080,0,0,11,1,.0909
sim12797,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,604,6.0400,.6040,0,0,11,3,.2727
sim12798,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,610,6.1000,.6100,0,0,11,,
sim12799,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,509,5.0900,.5090,0,0,11,2,.1818
sim12800,1 1 1 1 0.1 0.1 0.1 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,17,1.7000,667,6.6700,.6670,0,0,11,5,.4545
sim12801,1 1 1 1 0.1 0.1 0.1 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,660,6.6000,.6600,0,0,11,,
sim12802,1 1 1 1 0.1 0.1 0.1 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,661,6.6100,.6610,1,.0100,11,5,.4545
