name,mutrate,max_indel_size,num_samples,migration_matrix,num_mutations,true_migrations,inferred_migrations,proportion
sim_035_20_100_equal,0.035,20,100,data/equal_migration_prob_matrix.csv,24,75,8,.1066
sim_04_10_100_equal,0.04,10,100,data/equal_migration_prob_matrix.csv,25,75,12,.1600
sim_04_11_100_equal,0.04,11,100,data/equal_migration_prob_matrix.csv,30,75,3,.0400
sim_04_12_100_equal,0.04,12,100,data/equal_migration_prob_matrix.csv,25,75,5,.0666
sim_04_13_100_equal,0.04,13,100,data/equal_migration_prob_matrix.csv,29,75,12,.1600
sim_04_14_100_equal,0.04,14,100,data/equal_migration_prob_matrix.csv,27,75,10,.1333
sim_04_3_100_equal,0.04,3,100,data/equal_migration_prob_matrix.csv,28,75,11,.1466
sim_04_4_100_equal,0.04,4,100,data/equal_migration_prob_matrix.csv,25,75,7,.0933
sim_04_5_100_equal,0.04,5,100,data/equal_migration_prob_matrix.csv,32,75,11,.1466
sim_04_6_100_equal,0.04,6,100,data/equal_migration_prob_matrix.csv,24,75,9,.1200
sim_04_7_100_equal,0.04,7,100,data/equal_migration_prob_matrix.csv,30,75,11,.1466
sim_04_8_100_equal,0.04,8,100,data/equal_migration_prob_matrix.csv,28,75,7,.0933
sim_04_9_100_equal,0.04,9,100,data/equal_migration_prob_matrix.csv,21,75,13,.1733
sim_04_15_100_equal,0.04,15,100,data/equal_migration_prob_matrix.csv,27,75,10,.1333
sim_04_16_100_equal,0.04,16,100,data/equal_migration_prob_matrix.csv,31,75,11,.1466
sim_04_17_100_equal,0.04,17,100,data/equal_migration_prob_matrix.csv,33,75,10,.1333
sim_04_18_100_equal,0.04,18,100,data/equal_migration_prob_matrix.csv,19,75,7,.0933
sim_04_19_100_equal,0.04,19,100,data/equal_migration_prob_matrix.csv,25,75,9,.1200
sim_04_20_100_equal,0.04,20,100,data/equal_migration_prob_matrix.csv,31,75,7,.0933
sim_045_10_100_equal,0.045,10,100,data/equal_migration_prob_matrix.csv,28,75,12,.1600
sim_045_11_100_equal,0.045,11,100,data/equal_migration_prob_matrix.csv,27,75,11,.1466
sim_045_12_100_equal,0.045,12,100,data/equal_migration_prob_matrix.csv,30,75,11,.1466
sim_045_13_100_equal,0.045,13,100,data/equal_migration_prob_matrix.csv,41,75,10,.1333
sim_045_14_100_equal,0.045,14,100,data/equal_migration_prob_matrix.csv,18,75,8,.1066
sim_045_15_100_equal,0.045,15,100,data/equal_migration_prob_matrix.csv,23,75,13,.1733
sim_045_16_100_equal,0.045,16,100,data/equal_migration_prob_matrix.csv,36,75,11,.1466
sim_045_3_100_equal,0.045,3,100,data/equal_migration_prob_matrix.csv,29,75,6,.0800
sim_045_4_100_equal,0.045,4,100,data/equal_migration_prob_matrix.csv,35,75,14,.1866
sim_045_5_100_equal,0.045,5,100,data/equal_migration_prob_matrix.csv,32,75,12,.1600
sim_045_6_100_equal,0.045,6,100,data/equal_migration_prob_matrix.csv,32,75,17,.2266
sim_045_7_100_equal,0.045,7,100,data/equal_migration_prob_matrix.csv,21,75,9,.1200
sim_045_8_100_equal,0.045,8,100,data/equal_migration_prob_matrix.csv,34,75,10,.1333
sim_045_9_100_equal,0.045,9,100,data/equal_migration_prob_matrix.csv,29,75,11,.1466
sim_045_17_100_equal,0.045,17,100,data/equal_migration_prob_matrix.csv,31,75,13,.1733
sim_045_18_100_equal,0.045,18,100,data/equal_migration_prob_matrix.csv,27,75,14,.1866
sim_045_19_100_equal,0.045,19,100,data/equal_migration_prob_matrix.csv,25,75,9,.1200
sim_045_20_100_equal,0.045,20,100,data/equal_migration_prob_matrix.csv,33,75,10,.1333
sim_05_10_100_equal,0.05,10,100,data/equal_migration_prob_matrix.csv,30,75,8,.1066
sim_05_11_100_equal,0.05,11,100,data/equal_migration_prob_matrix.csv,29,75,12,.1600
sim_05_12_100_equal,0.05,12,100,data/equal_migration_prob_matrix.csv,26,75,10,.1333
sim_05_13_100_equal,0.05,13,100,data/equal_migration_prob_matrix.csv,28,75,14,.1866
sim_05_14_100_equal,0.05,14,100,data/equal_migration_prob_matrix.csv,24,75,8,.1066
sim_05_15_100_equal,0.05,15,100,data/equal_migration_prob_matrix.csv,24,75,10,.1333
sim_05_16_100_equal,0.05,16,100,data/equal_migration_prob_matrix.csv,36,75,12,.1600
sim_05_17_100_equal,0.05,17,100,data/equal_migration_prob_matrix.csv,27,75,9,.1200
sim_05_18_100_equal,0.05,18,100,data/equal_migration_prob_matrix.csv,34,75,7,.0933
sim_05_3_100_equal,0.05,3,100,data/equal_migration_prob_matrix.csv,41,75,14,.1866
sim_05_4_100_equal,0.05,4,100,data/equal_migration_prob_matrix.csv,34,75,15,.2000
sim_05_5_100_equal,0.05,5,100,data/equal_migration_prob_matrix.csv,24,75,10,.1333
sim_05_6_100_equal,0.05,6,100,data/equal_migration_prob_matrix.csv,26,75,6,.0800
sim_05_7_100_equal,0.05,7,100,data/equal_migration_prob_matrix.csv,21,75,10,.1333
sim_05_8_100_equal,0.05,8,100,data/equal_migration_prob_matrix.csv,29,75,10,.1333
sim_05_9_100_equal,0.05,9,100,data/equal_migration_prob_matrix.csv,20,75,10,.1333
sim_05_19_100_equal,0.05,19,100,data/equal_migration_prob_matrix.csv,28,75,13,.1733
sim_05_20_100_equal,0.05,20,100,data/equal_migration_prob_matrix.csv,30,75,8,.1066
sim_055_10_100_equal,0.055,10,100,data/equal_migration_prob_matrix.csv,28,75,12,.1600
sim_055_11_100_equal,0.055,11,100,data/equal_migration_prob_matrix.csv,27,75,8,.1066
sim_055_12_100_equal,0.055,12,100,data/equal_migration_prob_matrix.csv,28,75,6,.0800
sim_055_13_100_equal,0.055,13,100,data/equal_migration_prob_matrix.csv,25,75,13,.1733
sim_055_14_100_equal,0.055,14,100,data/equal_migration_prob_matrix.csv,30,75,11,.1466
sim_055_15_100_equal,0.055,15,100,data/equal_migration_prob_matrix.csv,31,75,16,.2133
sim_055_16_100_equal,0.055,16,100,data/equal_migration_prob_matrix.csv,37,75,9,.1200
sim_055_17_100_equal,0.055,17,100,data/equal_migration_prob_matrix.csv,33,75,7,.0933
sim_055_18_100_equal,0.055,18,100,data/equal_migration_prob_matrix.csv,32,75,10,.1333
sim_055_19_100_equal,0.055,19,100,data/equal_migration_prob_matrix.csv,34,75,9,.1200
sim_055_20_100_equal,0.055,20,100,data/equal_migration_prob_matrix.csv,26,75,8,.1066
sim_055_3_100_equal,0.055,3,100,data/equal_migration_prob_matrix.csv,32,75,11,.1466
sim_055_4_100_equal,0.055,4,100,data/equal_migration_prob_matrix.csv,31,75,10,.1333
sim_055_5_100_equal,0.055,5,100,data/equal_migration_prob_matrix.csv,33,75,11,.1466
sim_055_6_100_equal,0.055,6,100,data/equal_migration_prob_matrix.csv,30,75,14,.1866
sim_055_7_100_equal,0.055,7,100,data/equal_migration_prob_matrix.csv,27,75,11,.1466
sim_055_8_100_equal,0.055,8,100,data/equal_migration_prob_matrix.csv,34,75,17,.2266
sim_055_9_100_equal,0.055,9,100,data/equal_migration_prob_matrix.csv,35,75,12,.1600
sim_06_10_100_equal,0.06,10,100,data/equal_migration_prob_matrix.csv,32,75,9,.1200
sim_06_11_100_equal,0.06,11,100,data/equal_migration_prob_matrix.csv,32,75,15,.2000
sim_06_12_100_equal,0.06,12,100,data/equal_migration_prob_matrix.csv,27,75,14,.1866
sim_06_13_100_equal,0.06,13,100,data/equal_migration_prob_matrix.csv,25,75,10,.1333
sim_06_14_100_equal,0.06,14,100,data/equal_migration_prob_matrix.csv,18,75,2,.0266
sim_06_15_100_equal,0.06,15,100,data/equal_migration_prob_matrix.csv,27,75,11,.1466
sim_06_16_100_equal,0.06,16,100,data/equal_migration_prob_matrix.csv,25,75,12,.1600
sim_06_17_100_equal,0.06,17,100,data/equal_migration_prob_matrix.csv,30,75,16,.2133
sim_06_18_100_equal,0.06,18,100,data/equal_migration_prob_matrix.csv,31,75,4,.0533
sim_06_19_100_equal,0.06,19,100,data/equal_migration_prob_matrix.csv,26,75,7,.0933
sim_06_20_100_equal,0.06,20,100,data/equal_migration_prob_matrix.csv,28,75,,
sim_06_3_100_equal,0.06,3,100,data/equal_migration_prob_matrix.csv,37,75,15,.2000
sim_06_4_100_equal,0.06,4,100,data/equal_migration_prob_matrix.csv,28,75,8,.1066
sim_06_5_100_equal,0.06,5,100,data/equal_migration_prob_matrix.csv,29,75,12,.1600
sim_065_3_100_equal,0.065,3,100,data/equal_migration_prob_matrix.csv,31,75,13,.1733
sim_065_4_100_equal,0.065,4,100,data/equal_migration_prob_matrix.csv,34,75,12,.1600
sim_06_6_100_equal,0.06,6,100,data/equal_migration_prob_matrix.csv,35,75,12,.1600
sim_06_7_100_equal,0.06,7,100,data/equal_migration_prob_matrix.csv,34,75,9,.1200
sim_06_8_100_equal,0.06,8,100,data/equal_migration_prob_matrix.csv,27,75,10,.1333
sim_06_9_100_equal,0.06,9,100,data/equal_migration_prob_matrix.csv,37,75,17,.2266
sim_065_10_100_equal,0.065,10,100,data/equal_migration_prob_matrix.csv,27,75,12,.1600
sim_065_11_100_equal,0.065,11,100,data/equal_migration_prob_matrix.csv,34,75,10,.1333
sim_065_12_100_equal,0.065,12,100,data/equal_migration_prob_matrix.csv,30,75,14,.1866
sim_065_13_100_equal,0.065,13,100,data/equal_migration_prob_matrix.csv,25,75,2,.0266
sim_065_14_100_equal,0.065,14,100,data/equal_migration_prob_matrix.csv,35,75,17,.2266
sim_065_15_100_equal,0.065,15,100,data/equal_migration_prob_matrix.csv,23,75,8,.1066
sim_065_16_100_equal,0.065,16,100,data/equal_migration_prob_matrix.csv,37,75,9,.1200
sim_065_17_100_equal,0.065,17,100,data/equal_migration_prob_matrix.csv,32,75,10,.1333
sim_065_18_100_equal,0.065,18,100,data/equal_migration_prob_matrix.csv,27,75,11,.1466
sim_065_19_100_equal,0.065,19,100,data/equal_migration_prob_matrix.csv,32,75,12,.1600
sim_065_20_100_equal,0.065,20,100,data/equal_migration_prob_matrix.csv,30,75,3,.0400
sim_065_5_100_equal,0.065,5,100,data/equal_migration_prob_matrix.csv,28,75,5,.0666
sim_065_6_100_equal,0.065,6,100,data/equal_migration_prob_matrix.csv,28,75,11,.1466
sim_065_7_100_equal,0.065,7,100,data/equal_migration_prob_matrix.csv,23,75,11,.1466
sim_065_8_100_equal,0.065,8,100,data/equal_migration_prob_matrix.csv,35,75,11,.1466
sim_065_9_100_equal,0.065,9,100,data/equal_migration_prob_matrix.csv,23,75,7,.0933
sim_07_3_100_equal,0.07,3,100,data/equal_migration_prob_matrix.csv,31,75,12,.1600
sim_07_4_100_equal,0.07,4,100,data/equal_migration_prob_matrix.csv,29,75,11,.1466
sim_07_5_100_equal,0.07,5,100,data/equal_migration_prob_matrix.csv,28,75,13,.1733
sim_07_6_100_equal,0.07,6,100,data/equal_migration_prob_matrix.csv,37,75,17,.2266
sim_07_10_100_equal,0.07,10,100,data/equal_migration_prob_matrix.csv,28,75,7,.0933
sim_07_11_100_equal,0.07,11,100,data/equal_migration_prob_matrix.csv,28,75,15,.2000
sim_07_12_100_equal,0.07,12,100,data/equal_migration_prob_matrix.csv,47,75,21,.2800
sim_07_13_100_equal,0.07,13,100,data/equal_migration_prob_matrix.csv,23,75,2,.0266
sim_07_14_100_equal,0.07,14,100,data/equal_migration_prob_matrix.csv,24,75,13,.1733
sim_07_15_100_equal,0.07,15,100,data/equal_migration_prob_matrix.csv,34,75,15,.2000
sim_07_16_100_equal,0.07,16,100,data/equal_migration_prob_matrix.csv,41,75,15,.2000
sim_07_17_100_equal,0.07,17,100,data/equal_migration_prob_matrix.csv,33,75,10,.1333
sim_07_18_100_equal,0.07,18,100,data/equal_migration_prob_matrix.csv,29,75,13,.1733
sim_07_19_100_equal,0.07,19,100,data/equal_migration_prob_matrix.csv,35,75,12,.1600
sim_07_20_100_equal,0.07,20,100,data/equal_migration_prob_matrix.csv,33,75,9,.1200
sim_075_3_100_equal,0.075,3,100,data/equal_migration_prob_matrix.csv,34,75,10,.1333
sim_075_4_100_equal,0.075,4,100,data/equal_migration_prob_matrix.csv,40,75,17,.2266
sim_075_5_100_equal,0.075,5,100,data/equal_migration_prob_matrix.csv,34,75,11,.1466
sim_075_6_100_equal,0.075,6,100,data/equal_migration_prob_matrix.csv,36,75,15,.2000
sim_075_7_100_equal,0.075,7,100,data/equal_migration_prob_matrix.csv,36,75,10,.1333
sim_075_8_100_equal,0.075,8,100,data/equal_migration_prob_matrix.csv,25,75,11,.1466
sim_07_7_100_equal,0.07,7,100,data/equal_migration_prob_matrix.csv,30,75,17,.2266
sim_07_8_100_equal,0.07,8,100,data/equal_migration_prob_matrix.csv,38,75,11,.1466
sim_07_9_100_equal,0.07,9,100,data/equal_migration_prob_matrix.csv,46,75,13,.1733
sim_075_10_100_equal,0.075,10,100,data/equal_migration_prob_matrix.csv,40,75,16,.2133
sim_075_11_100_equal,0.075,11,100,data/equal_migration_prob_matrix.csv,29,75,7,.0933
sim_075_12_100_equal,0.075,12,100,data/equal_migration_prob_matrix.csv,37,75,15,.2000
sim_075_13_100_equal,0.075,13,100,data/equal_migration_prob_matrix.csv,25,75,2,.0266
sim_075_14_100_equal,0.075,14,100,data/equal_migration_prob_matrix.csv,35,75,15,.2000
sim_075_15_100_equal,0.075,15,100,data/equal_migration_prob_matrix.csv,37,75,13,.1733
sim_075_16_100_equal,0.075,16,100,data/equal_migration_prob_matrix.csv,35,75,11,.1466
sim_075_17_100_equal,0.075,17,100,data/equal_migration_prob_matrix.csv,28,75,7,.0933
sim_075_18_100_equal,0.075,18,100,data/equal_migration_prob_matrix.csv,29,75,16,.2133
sim_075_19_100_equal,0.075,19,100,data/equal_migration_prob_matrix.csv,38,75,19,.2533
sim_075_20_100_equal,0.075,20,100,data/equal_migration_prob_matrix.csv,31,75,7,.0933
sim_075_9_100_equal,0.075,9,100,data/equal_migration_prob_matrix.csv,29,75,10,.1333
sim_08_10_100_equal,0.08,10,100,data/equal_migration_prob_matrix.csv,25,75,12,.1600
sim_08_3_100_equal,0.08,3,100,data/equal_migration_prob_matrix.csv,39,75,14,.1866
sim_08_4_100_equal,0.08,4,100,data/equal_migration_prob_matrix.csv,27,75,11,.1466
sim_08_5_100_equal,0.08,5,100,data/equal_migration_prob_matrix.csv,28,75,12,.1600
sim_08_6_100_equal,0.08,6,100,data/equal_migration_prob_matrix.csv,32,75,4,.0533
sim_08_7_100_equal,0.08,7,100,data/equal_migration_prob_matrix.csv,29,75,13,.1733
sim_08_8_100_equal,0.08,8,100,data/equal_migration_prob_matrix.csv,35,75,6,.0800
sim_08_9_100_equal,0.08,9,100,data/equal_migration_prob_matrix.csv,28,75,10,.1333
sim_08_11_100_equal,0.08,11,100,data/equal_migration_prob_matrix.csv,34,75,12,.1600
sim_08_12_100_equal,0.08,12,100,data/equal_migration_prob_matrix.csv,36,75,14,.1866
sim_08_13_100_equal,0.08,13,100,data/equal_migration_prob_matrix.csv,37,75,11,.1466
sim_08_14_100_equal,0.08,14,100,data/equal_migration_prob_matrix.csv,24,75,2,.0266
sim_08_15_100_equal,0.08,15,100,data/equal_migration_prob_matrix.csv,32,75,10,.1333
sim_08_16_100_equal,0.08,16,100,data/equal_migration_prob_matrix.csv,38,75,8,.1066
sim_08_17_100_equal,0.08,17,100,data/equal_migration_prob_matrix.csv,30,75,2,.0266
sim_08_18_100_equal,0.08,18,100,data/equal_migration_prob_matrix.csv,32,75,12,.1600
sim_08_19_100_equal,0.08,19,100,data/equal_migration_prob_matrix.csv,24,75,5,.0666
sim_08_20_100_equal,0.08,20,100,data/equal_migration_prob_matrix.csv,37,75,7,.0933
sim_085_10_100_equal,0.085,10,100,data/equal_migration_prob_matrix.csv,27,75,9,.1200
sim_085_11_100_equal,0.085,11,100,data/equal_migration_prob_matrix.csv,41,75,17,.2266
sim_085_12_100_equal,0.085,12,100,data/equal_migration_prob_matrix.csv,37,75,12,.1600
sim_085_3_100_equal,0.085,3,100,data/equal_migration_prob_matrix.csv,30,75,5,.0666
sim_085_4_100_equal,0.085,4,100,data/equal_migration_prob_matrix.csv,30,75,15,.2000
sim_085_5_100_equal,0.085,5,100,data/equal_migration_prob_matrix.csv,32,75,12,.1600
sim_085_6_100_equal,0.085,6,100,data/equal_migration_prob_matrix.csv,35,75,11,.1466
sim_085_7_100_equal,0.085,7,100,data/equal_migration_prob_matrix.csv,29,75,8,.1066
sim_085_8_100_equal,0.085,8,100,data/equal_migration_prob_matrix.csv,37,75,15,.2000
sim_085_9_100_equal,0.085,9,100,data/equal_migration_prob_matrix.csv,28,75,5,.0666
sim_085_13_100_equal,0.085,13,100,data/equal_migration_prob_matrix.csv,33,75,12,.1600
sim_085_14_100_equal,0.085,14,100,data/equal_migration_prob_matrix.csv,36,75,15,.2000
sim_085_15_100_equal,0.085,15,100,data/equal_migration_prob_matrix.csv,32,75,10,.1333
sim_085_16_100_equal,0.085,16,100,data/equal_migration_prob_matrix.csv,38,75,12,.1600
sim_085_17_100_equal,0.085,17,100,data/equal_migration_prob_matrix.csv,37,75,12,.1600
sim_085_18_100_equal,0.085,18,100,data/equal_migration_prob_matrix.csv,35,75,15,.2000
sim_085_19_100_equal,0.085,19,100,data/equal_migration_prob_matrix.csv,44,75,10,.1333
sim_085_20_100_equal,0.085,20,100,data/equal_migration_prob_matrix.csv,33,75,13,.1733
sim_09_10_100_equal,0.09,10,100,data/equal_migration_prob_matrix.csv,33,75,13,.1733
sim_09_11_100_equal,0.09,11,100,data/equal_migration_prob_matrix.csv,45,75,18,.2400
sim_09_12_100_equal,0.09,12,100,data/equal_migration_prob_matrix.csv,41,75,15,.2000
sim_09_13_100_equal,0.09,13,100,data/equal_migration_prob_matrix.csv,29,75,8,.1066
sim_09_14_100_equal,0.09,14,100,data/equal_migration_prob_matrix.csv,39,75,15,.2000
sim_09_3_100_equal,0.09,3,100,data/equal_migration_prob_matrix.csv,40,75,14,.1866
sim_09_4_100_equal,0.09,4,100,data/equal_migration_prob_matrix.csv,31,75,16,.2133
sim_09_5_100_equal,0.09,5,100,data/equal_migration_prob_matrix.csv,35,75,15,.2000
sim_09_6_100_equal,0.09,6,100,data/equal_migration_prob_matrix.csv,35,75,15,.2000
sim_09_7_100_equal,0.09,7,100,data/equal_migration_prob_matrix.csv,34,75,14,.1866
sim_09_8_100_equal,0.09,8,100,data/equal_migration_prob_matrix.csv,34,75,17,.2266
sim_09_9_100_equal,0.09,9,100,data/equal_migration_prob_matrix.csv,25,75,12,.1600
sim_09_15_100_equal,0.09,15,100,data/equal_migration_prob_matrix.csv,30,75,6,.0800
sim_09_16_100_equal,0.09,16,100,data/equal_migration_prob_matrix.csv,28,75,14,.1866
sim_09_17_100_equal,0.09,17,100,data/equal_migration_prob_matrix.csv,30,75,8,.1066
sim_09_18_100_equal,0.09,18,100,data/equal_migration_prob_matrix.csv,28,75,2,.0266
sim_09_19_100_equal,0.09,19,100,data/equal_migration_prob_matrix.csv,29,75,12,.1600
sim_09_20_100_equal,0.09,20,100,data/equal_migration_prob_matrix.csv,37,75,14,.1866
sim_095_10_100_equal,.095,10,100,data/equal_migration_prob_matrix.csv,28,75,1,.0133
sim_095_11_100_equal,.095,11,100,data/equal_migration_prob_matrix.csv,26,75,11,.1466
sim_095_12_100_equal,.095,12,100,data/equal_migration_prob_matrix.csv,39,75,19,.2533
sim_095_13_100_equal,.095,13,100,data/equal_migration_prob_matrix.csv,31,75,9,.1200
sim_095_14_100_equal,.095,14,100,data/equal_migration_prob_matrix.csv,34,75,10,.1333
sim_095_15_100_equal,.095,15,100,data/equal_migration_prob_matrix.csv,41,75,19,.2533
sim_095_16_100_equal,.095,16,100,data/equal_migration_prob_matrix.csv,33,75,4,.0533
sim_095_3_100_equal,.095,3,100,data/equal_migration_prob_matrix.csv,35,75,12,.1600
sim_095_4_100_equal,.095,4,100,data/equal_migration_prob_matrix.csv,32,75,17,.2266
sim_095_5_100_equal,.095,5,100,data/equal_migration_prob_matrix.csv,41,75,18,.2400
sim_095_6_100_equal,.095,6,100,data/equal_migration_prob_matrix.csv,39,75,15,.2000
sim_095_7_100_equal,.095,7,100,data/equal_migration_prob_matrix.csv,38,75,15,.2000
sim_095_8_100_equal,.095,8,100,data/equal_migration_prob_matrix.csv,29,75,14,.1866
sim_095_9_100_equal,.095,9,100,data/equal_migration_prob_matrix.csv,33,75,11,.1466
sim_095_17_100_equal,.095,17,100,data/equal_migration_prob_matrix.csv,32,75,16,.2133
sim_095_18_100_equal,.095,18,100,data/equal_migration_prob_matrix.csv,30,75,9,.1200
sim_095_19_100_equal,.095,19,100,data/equal_migration_prob_matrix.csv,43,75,18,.2400
sim_095_20_100_equal,.095,20,100,data/equal_migration_prob_matrix.csv,36,75,14,.1866
sim_1_10_100_equal,0.1,10,100,data/equal_migration_prob_matrix.csv,32,75,6,.0800
sim_1_11_100_equal,0.1,11,100,data/equal_migration_prob_matrix.csv,32,75,14,.1866
sim_1_12_100_equal,0.1,12,100,data/equal_migration_prob_matrix.csv,33,75,13,.1733
sim_1_13_100_equal,0.1,13,100,data/equal_migration_prob_matrix.csv,29,75,12,.1600
sim_1_14_100_equal,0.1,14,100,data/equal_migration_prob_matrix.csv,23,75,14,.1866
sim_1_15_100_equal,0.1,15,100,data/equal_migration_prob_matrix.csv,33,75,18,.2400
sim_1_16_100_equal,0.1,16,100,data/equal_migration_prob_matrix.csv,33,75,2,.0266
sim_1_17_100_equal,0.1,17,100,data/equal_migration_prob_matrix.csv,28,75,10,.1333
sim_1_18_100_equal,0.1,18,100,data/equal_migration_prob_matrix.csv,31,75,14,.1866
sim_1_3_100_equal,0.1,3,100,data/equal_migration_prob_matrix.csv,30,75,11,.1466
sim_1_4_100_equal,0.1,4,100,data/equal_migration_prob_matrix.csv,30,75,15,.2000
sim_1_5_100_equal,0.1,5,100,data/equal_migration_prob_matrix.csv,37,75,10,.1333
sim_1_6_100_equal,0.1,6,100,data/equal_migration_prob_matrix.csv,37,75,19,.2533
sim_1_7_100_equal,0.1,7,100,data/equal_migration_prob_matrix.csv,37,75,16,.2133
sim_1_8_100_equal,0.1,8,100,data/equal_migration_prob_matrix.csv,39,75,15,.2000
sim_1_9_100_equal,0.1,9,100,data/equal_migration_prob_matrix.csv,41,75,10,.1333
sim_1_19_100_equal,0.1,19,100,data/equal_migration_prob_matrix.csv,35,75,3,.0400
sim_1_20_100_equal,0.1,20,100,data/equal_migration_prob_matrix.csv,34,75,14,.1866
sim_125_10_100_equal,0.125,10,100,data/equal_migration_prob_matrix.csv,29,75,12,.1600
sim_125_11_100_equal,0.125,11,100,data/equal_migration_prob_matrix.csv,32,75,11,.1466
sim_125_12_100_equal,0.125,12,100,data/equal_migration_prob_matrix.csv,28,75,16,.2133
sim_125_13_100_equal,0.125,13,100,data/equal_migration_prob_matrix.csv,38,75,15,.2000
sim_125_14_100_equal,0.125,14,100,data/equal_migration_prob_matrix.csv,27,75,9,.1200
sim_125_15_100_equal,0.125,15,100,data/equal_migration_prob_matrix.csv,40,75,19,.2533
sim_125_16_100_equal,0.125,16,100,data/equal_migration_prob_matrix.csv,33,75,8,.1066
sim_125_17_100_equal,0.125,17,100,data/equal_migration_prob_matrix.csv,33,75,17,.2266
sim_125_18_100_equal,0.125,18,100,data/equal_migration_prob_matrix.csv,35,75,10,.1333
sim_125_19_100_equal,0.125,19,100,data/equal_migration_prob_matrix.csv,36,75,14,.1866
sim_125_20_100_equal,0.125,20,100,data/equal_migration_prob_matrix.csv,25,75,6,.0800
sim_125_3_100_equal,0.125,3,100,data/equal_migration_prob_matrix.csv,47,75,21,.2800
sim_125_4_100_equal,0.125,4,100,data/equal_migration_prob_matrix.csv,34,75,13,.1733
sim_125_5_100_equal,0.125,5,100,data/equal_migration_prob_matrix.csv,37,75,19,.2533
sim_125_6_100_equal,0.125,6,100,data/equal_migration_prob_matrix.csv,34,75,12,.1600
sim_125_7_100_equal,0.125,7,100,data/equal_migration_prob_matrix.csv,30,75,8,.1066
sim_125_8_100_equal,0.125,8,100,data/equal_migration_prob_matrix.csv,33,75,18,.2400
sim_125_9_100_equal,0.125,9,100,data/equal_migration_prob_matrix.csv,29,75,5,.0666
sim_150_10_100_equal,0.150,10,100,data/equal_migration_prob_matrix.csv,27,75,13,.1733
sim_150_11_100_equal,0.150,11,100,data/equal_migration_prob_matrix.csv,32,75,7,.0933
sim_150_12_100_equal,0.150,12,100,data/equal_migration_prob_matrix.csv,33,75,4,.0533
sim_150_13_100_equal,0.150,13,100,data/equal_migration_prob_matrix.csv,34,75,11,.1466
sim_150_14_100_equal,0.150,14,100,data/equal_migration_prob_matrix.csv,26,75,5,.0666
sim_150_15_100_equal,0.150,15,100,data/equal_migration_prob_matrix.csv,28,75,14,.1866
sim_150_16_100_equal,0.150,16,100,data/equal_migration_prob_matrix.csv,38,75,13,.1733
sim_150_17_100_equal,0.150,17,100,data/equal_migration_prob_matrix.csv,35,75,16,.2133
sim_150_18_100_equal,0.150,18,100,data/equal_migration_prob_matrix.csv,28,75,11,.1466
sim_150_19_100_equal,0.150,19,100,data/equal_migration_prob_matrix.csv,32,75,1,.0133
sim_150_20_100_equal,0.150,20,100,data/equal_migration_prob_matrix.csv,36,75,8,.1066
sim_150_3_100_equal,0.150,3,100,data/equal_migration_prob_matrix.csv,41,75,14,.1866
sim_150_4_100_equal,0.150,4,100,data/equal_migration_prob_matrix.csv,40,75,16,.2133
sim_150_5_100_equal,0.150,5,100,data/equal_migration_prob_matrix.csv,50,75,17,.2266
sim_150_6_100_equal,0.150,6,100,data/equal_migration_prob_matrix.csv,39,75,17,.2266
sim_150_7_100_equal,0.150,7,100,data/equal_migration_prob_matrix.csv,35,75,14,.1866
sim_150_8_100_equal,0.150,8,100,data/equal_migration_prob_matrix.csv,35,75,11,.1466
sim_150_9_100_equal,0.150,9,100,data/equal_migration_prob_matrix.csv,34,75,12,.1600
sim_175_3_100_equal,0.175,3,100,data/equal_migration_prob_matrix.csv,42,75,18,.2400
sim_175_4_100_equal,0.175,4,100,data/equal_migration_prob_matrix.csv,41,75,7,.0933
sim_175_10_100_equal,0.175,10,100,data/equal_migration_prob_matrix.csv,50,75,17,.2266
sim_175_11_100_equal,0.175,11,100,data/equal_migration_prob_matrix.csv,43,75,13,.1733
sim_175_12_100_equal,0.175,12,100,data/equal_migration_prob_matrix.csv,35,75,18,.2400
sim_175_13_100_equal,0.175,13,100,data/equal_migration_prob_matrix.csv,27,75,9,.1200
sim_175_14_100_equal,0.175,14,100,data/equal_migration_prob_matrix.csv,37,75,10,.1333
sim_175_15_100_equal,0.175,15,100,data/equal_migration_prob_matrix.csv,24,75,8,.1066
sim_175_16_100_equal,0.175,16,100,data/equal_migration_prob_matrix.csv,37,75,13,.1733
sim_175_17_100_equal,0.175,17,100,data/equal_migration_prob_matrix.csv,23,75,6,.0800
sim_175_18_100_equal,0.175,18,100,data/equal_migration_prob_matrix.csv,35,75,15,.2000
sim_175_19_100_equal,0.175,19,100,data/equal_migration_prob_matrix.csv,27,75,10,.1333
sim_175_20_100_equal,0.175,20,100,data/equal_migration_prob_matrix.csv,44,75,16,.2133
sim_175_5_100_equal,0.175,5,100,data/equal_migration_prob_matrix.csv,38,75,14,.1866
sim_175_6_100_equal,0.175,6,100,data/equal_migration_prob_matrix.csv,34,75,11,.1466
sim_175_7_100_equal,0.175,7,100,data/equal_migration_prob_matrix.csv,27,75,9,.1200
sim_175_8_100_equal,0.175,8,100,data/equal_migration_prob_matrix.csv,33,75,11,.1466
sim_175_9_100_equal,0.175,9,100,data/equal_migration_prob_matrix.csv,32,75,11,.1466
sim_2_3_100_equal,0.2,3,100,data/equal_migration_prob_matrix.csv,45,75,18,.2400
sim_2_4_100_equal,0.2,4,100,data/equal_migration_prob_matrix.csv,30,75,12,.1600
